# z a Hhat beta F=-x^2*u; backgrounds from pbh17
6.692861331864431122e+03 1.867382573417963832e-03 2.117583349246936996e+04 5.311289915747228265e+08 5.398598052840127134e-04
6.684214589162264929e+03 1.869797870103432963e-03 2.112581671086597999e+04 5.283709917563124299e+08 5.412764538882547122e-04
6.675579015821938810e+03 1.872216290764762642e-03 2.107592202493964214e+04 5.256264848959099650e+08 5.426976871130129425e-04
6.666954597415528042e+03 1.874637839442540397e-03 2.102614912923175143e+04 5.228953705223968029e+08 5.441235470173139133e-04
6.658341319533723436e+03 1.877062520182586113e-03 2.097649771905971284e+04 5.201775434775990248e+08 5.455540946938147078e-04
6.649739167785845893e+03 1.879490337035947915e-03 2.092696749051518418e+04 5.174729146271771789e+08 5.469893912351691569e-04
6.641148127799805479e+03 1.881921294058913662e-03 2.087755814046200612e+04 5.147813799940895438e+08 5.484294977340313081e-04
6.632568185222058673e+03 1.884355395313022218e-03 2.082826936653410303e+04 5.121028338776054382e+08 5.498744752830582450e-04
6.623999325717628381e+03 1.886792644865059555e-03 2.077910086713377314e+04 5.094371851666292548e+08 5.513243849749029308e-04
6.615441534970029352e+03 1.889233046787078046e-03 2.073005234142942936e+04 5.067843241912522316e+08 5.527792879022222321e-04
6.606894798681288194e+03 1.891676605156392132e-03 2.068112348935387126e+04 5.041441501196948886e+08 5.542392746150127947e-04
6.598359102571899712e+03 1.894123324055589598e-03 2.063231401160223322e+04 5.015165595837349296e+08 5.557044111026358379e-04
6.589834432380788712e+03 1.896573207572543928e-03 2.058362360962995081e+04 4.989014534144092202e+08 5.571747759044379375e-04
6.581320773865324554e+03 1.899026259800408890e-03 2.053505198565100727e+04 4.962987163553267121e+08 5.586504487801574039e-04
6.572818112801247480e+03 1.901482484837639783e-03 2.048659884263573622e+04 4.937082502497508526e+08 5.601315131530117900e-04
6.564326434982693172e+03 1.903941886787987366e-03 2.043826388430915176e+04 4.911299487189300656e+08 5.616180484951466484e-04
6.555845726222148187e+03 1.906404469760510003e-03 2.039004681514887488e+04 4.885636984887261391e+08 5.631101570388258662e-04
6.547375972350403572e+03 1.908870237869586452e-03 2.034194734038310708e+04 4.860093910474753976e+08 5.646079302906490500e-04
6.538917159216581240e+03 1.911339195234910016e-03 2.029396516598897142e+04 4.834669277118477225e+08 5.661114580005206483e-04
6.530469272688058481e+03 1.913811345981508922e-03 2.024609999869031162e+04 4.809361805831238627e+08 5.676208439862729218e-04
6.522032298650482517e+03 1.916286694239742201e-03 2.019835154595598578e+04 4.784170491780705452e+08 5.691361952637847763e-04
6.513606223007735935e+03 1.918765244145310966e-03 2.015071951599790555e+04 4.759094199281395674e+08 5.706576198437796239e-04
6.505191031681891218e+03 1.921246999839270339e-03 2.010320361776901336e+04 4.734131754314506054e+08 5.721852357068942267e-04
6.496786710613228934e+03 1.923731965468025110e-03 2.005580356096158357e+04 4.709281971752042174e+08 5.737191594733090025e-04
6.488393245760168611e+03 1.926220145183349690e-03 2.000851905600513055e+04 4.684543820110760927e+08 5.752594990714789700e-04
6.480010623099285112e+03 1.928711543142383120e-03 1.996134981406469160e+04 4.659916035711820722e+08 5.768063996337264134e-04
6.471638828625267706e+03 1.931206163507641869e-03 1.991429554703888061e+04 4.635397327998902798e+08 5.783599888404621732e-04
6.463277848350879140e+03 1.933704010447031109e-03 1.986735596755787992e+04 4.610986751446492672e+08 5.799203933059873242e-04
6.454927668306974738e+03 1.936205088133839724e-03 1.982053078898184322e+04 4.586682933222423792e+08 5.814877656342980379e-04
6.446588274542428735e+03 1.938709400746761779e-03 1.977381972539870549e+04 4.562484579316325188e+08 5.830622519655367280e-04
6.438259653124157921e+03 1.941216952469890233e-03 1.972722249162259686e+04 4.538390697262554169e+08 5.846439886634441146e-04
6.429941790137071621e+03 1.943727747492730818e-03 1.968073880319184536e+04 4.514399896208236814e+08 5.862331523309415038e-04
6.421634671684040768e+03 1.946241790010212226e-03 1.963436837636706332e+04 4.490510829713474512e+08 5.878299060655817199e-04
6.413338283885904275e+03 1.948759084222684377e-03 1.958811092812947754e+04 4.466722464990005493e+08 5.894344002205108204e-04
6.405052612881428104e+03 1.951279634335929694e-03 1.954196617617895026e+04 4.443033432310328484e+08 5.910468204411234786e-04
6.396777644827267977e+03 1.953803444561175249e-03 1.949593383893210921e+04 4.419442319954056740e+08 5.926673535270518805e-04
6.388513365897982112e+03 1.956330519115089071e-03 1.945001363552067778e+04 4.395948025460242629e+08 5.942961728212553703e-04
6.380259762285966644e+03 1.958860862219799232e-03 1.940420528578941958e+04 4.372549209464344382e+08 5.959334630016223811e-04
6.372016820201470182e+03 1.961394478102889728e-03 1.935850851029453406e+04 4.349244517142071724e+08 5.975794464991649986e-04
6.363784525872553786e+03 1.963931370997412402e-03 1.931292303030172116e+04 4.326032626991412044e+08 5.992343173159122910e-04
6.355562865545052773e+03 1.966471545141899521e-03 1.926744856778429312e+04 4.302912288795249462e+08 6.008982667817129239e-04
6.347351825482590357e+03 1.969015004780358576e-03 1.922208484542155929e+04 4.279882131285708547e+08 6.025715395040571933e-04
6.339151391966511255e+03 1.971561754162293092e-03 1.917683158659678520e+04 4.256940903475100398e+08 6.042543357427085154e-04
6.330961551295898062e+03 1.974111797542698731e-03 1.913168851539559546e+04 4.234087259659428000e+08 6.059468912357441695e-04
6.322782289787531226e+03 1.976665139182073264e-03 1.908665535660409296e+04 4.211319755356101394e+08 6.076494442609601957e-04
6.314613593775850859e+03 1.979221783346430882e-03 1.904173183570696710e+04 4.188637199117239714e+08 6.093622253232196207e-04
6.306455449612971279e+03 1.981781734307296126e-03 1.899691767888592221e+04 4.166038295535995960e+08 6.110854677329921299e-04
6.298307843668611895e+03 1.984344996341726435e-03 1.895221261301764389e+04 4.143521685412352681e+08 6.128194462598391019e-04
6.290170762330119032e+03 1.986911573732304780e-03 1.890761636567223104e+04 4.121086091621651053e+08 6.145643974161536490e-04
6.282044192002420459e+03 1.989481470767153967e-03 1.886312866511133689e+04 4.098730252167716622e+08 6.163205927533980770e-04
6.273928119107989914e+03 1.992054691739948355e-03 1.881874924028631358e+04 4.076452818791551590e+08 6.180882955754421959e-04
6.265822530086862571e+03 1.994631240949907777e-03 1.877447782083663697e+04 4.054252564562500715e+08 6.198677577661097001e-04
6.257727411396565913e+03 1.997211122701821398e-03 1.873031413708790569e+04 4.032128290120527148e+08 6.216592554426103069e-04
6.249642749512136106e+03 1.999794341306040339e-03 1.868625792005030598e+04 4.010078807355347872e+08 6.234630676466422928e-04
6.241568530926086169e+03 2.002380901078489820e-03 1.864230890141680356e+04 3.988102931385592222e+08 6.252794684998999684e-04
6.233504742148352307e+03 2.004970806340683909e-03 1.859846681356119734e+04 3.966199465838929415e+08 6.271087440771904060e-04
6.225451369706324840e+03 2.007564061419718580e-03 1.855473138953671878e+04 3.944367388333582282e+08 6.289511586293373025e-04
6.217408400144772713e+03 2.010160670648293828e-03 1.851110236307396190e+04 3.922605627287853956e+08 6.308069938216107585e-04
6.209375820025862595e+03 2.012760638364707606e-03 1.846757946857939169e+04 3.900913020098325014e+08 6.326765497855609205e-04
6.201353615929119769e+03 2.015363968912869692e-03 1.842416244113352514e+04 3.879288770295702219e+08 6.345600774623902851e-04
6.193341774451387209e+03 2.017970666642313841e-03 1.838085101648908312e+04 3.857731970554293990e+08 6.364578501278498387e-04
6.185340282206844677e+03 2.020580735908192142e-03 1.833764493106953887e+04 3.836241516786661148e+08 6.383701781988385809e-04
6.177349125826939598e+03 2.023194181071297140e-03 1.829454392196709887e+04 3.814816880339100361e+08 6.402972897494347984e-04
6.169368291960407987e+03 2.025811006498055324e-03 1.825154772694126223e+04 3.793457368453112841e+08 6.422394395472632396e-04
6.161397767273228965e+03 2.028431216560541445e-03 1.820865608441695804e+04 3.772162012746680379e+08 6.441969340995508386e-04
6.153437538448589294e+03 2.031054815636491092e-03 1.816586873348278459e+04 3.750930544097602367e+08 6.461699764909403397e-04
6.145487592186900656e+03 2.033681808109294616e-03 1.812318541388953236e+04 3.729762560663117766e+08 6.481587854114709106e-04
6.137547915205733261e+03 2.036312198368017950e-03 1.808060586604823038e+04 3.708657293842136860e+08 6.501636504259476279e-04
6.129618494239829488e+03 2.038945990807400008e-03 1.803812983102865837e+04 3.687614739134351611e+08 6.521847427333389048e-04
6.121699316041068414e+03 2.041583189827863090e-03 1.799575705055760045e+04 3.666634856383779645e+08 6.542222294892147258e-04
6.113790367378425799e+03 2.044223799835526330e-03 1.795348726701704436e+04 3.645717145969561338e+08 6.562763671993731380e-04
